customer_id,recency_days,frequency,monetary,total_quantity,n_distinct_products,avg_order_value,tenure_days,avg_days_between_purchases,monetary_per_day,is_uk,churned,recency_ratio,frequency_trend,monetary_trend
12621,9,30,18908.57,11599,296,630.2856666666667,577,19.233333333333334,32.77048526863085,0,0,0.4679376083188908,1.0666666666666667,1.2553492710201901
12622,141,1,162.1,68,10,162.1,141,141.0,1.149645390070922,0,1,1.0,1.0,1.0
12623,185,7,3315.84,1947,111,473.6914285714286,605,86.42857142857143,5.480727272727273,0,1,2.140495867768595,0.14285714285714285,0.08829493329483486
12624,15,2,569.13,351,35,284.565,86,43.0,6.617790697674419,0,1,0.3488372093023256,0.5,1.151921189703329
12625,120,4,4678.88,3282,143,1169.72,505,126.25,9.265108910891088,0,1,0.9504950495049505,0.6666666666666666,1.0652056874045701
12626,21,6,4288.0,2310,169,714.6666666666666,235,39.166666666666664,18.2468085106383,0,0,0.5361702127659574,1.3333333333333333,2.91653730252945
12627,5,4,2493.83,1562,111,623.4575,49,12.25,50.89448979591837,0,0,0.40816326530612246,0.6666666666666666,1.2697192452555541
12629,294,2,1198.22,713,39,599.11,332,166.0,3.609096385542169,0,1,1.7710843373493976,0.0,0.0
12631,365,5,2841.07,1371,105,568.214,602,120.4,4.719385382059801,0,0,3.03156146179402,0.0,0.0
12632,429,2,714.88,689,31,357.44,473,236.5,1.5113742071881606,0,1,1.813953488372093,0.0,0.0
12633,38,6,4958.93,3116,212,826.4883333333333,434,72.33333333333333,11.42610599078341,0,0,0.5253456221198157,0.75,0.5369238778128274
12634,457,1,360.0,336,19,360.0,457,457.0,0.787746170678337,0,1,1.0,1.0,1.0
12635,63,3,1744.8700000000001,1166,105,581.6233333333333,365,121.66666666666667,4.780465753424658,0,0,0.5178082191780822,0.3333333333333333,0.5640772958977989
12637,0,11,7777.81,4096,272,707.0736363636364,452,41.09090909090909,17.207544247787613,0,0,0.0,1.0,1.1077415806144817
12638,548,1,169.8,84,8,169.8,548,548.0,0.3098540145985402,0,0,1.0,1.0,1.0
12639,147,3,1072.3700000000001,625,57,357.4566666666667,536,178.66666666666666,2.000690298507463,0,1,0.8227611940298508,0.3333333333333333,0.517624103948987
12641,24,1,145.9,71,9,145.9,24,24.0,6.079166666666667,0,1,1.0,1.0,1.0
12642,16,1,330.45,275,23,330.45,16,16.0,20.653125,0,0,1.0,1.0,1.0
12643,37,11,7803.82,4642,13,709.4381818181818,520,47.27272727272727,15.007346153846154,0,1,0.7826923076923077,1.0,0.6385733900461456
12644,38,4,1900.49,1031,105,475.1225,603,150.75,3.1517247097844114,0,1,0.25207296849087896,0.25,0.3357099706374071
12645,18,7,2804.98,1851,105,400.7114285714286,577,82.42857142857143,4.861317157712305,0,0,0.21837088388214904,0.6,0.7702003633794288
12647,35,32,13435.44,6107,228,419.8575,604,18.875,22.2441059602649,0,0,1.8543046357615893,0.5,0.34463499599204617
12648,63,4,1039.0,513,37,259.75,610,152.5,1.70327868852459,0,1,0.4131147540983607,0.25,0.40550037164673286
12649,16,8,2096.65,1948,93,262.08125,605,75.625,3.4655371900826446,0,1,0.2115702479338843,0.8,0.9308265832106037
12651,243,4,377.75,265,30,94.4375,374,93.5,1.0100267379679144,0,1,2.5989304812834226,0.0,0.0
12652,240,2,891.0300000000001,529,50,445.51500000000004,343,171.5,2.5977551020408165,0,1,1.3994169096209912,0.0,0.0
12653,57,3,4160.83,1681,76,1386.9433333333334,435,145.0,9.56512643678161,0,1,0.3931034482758621,1.0,1.1321068863410486
12654,106,3,301.75,149,18,100.58333333333333,204,68.0,1.4791666666666667,0,0,1.5588235294117647,0.0,0.0
12655,332,1,243.35000000000002,79,15,243.35000000000002,332,332.0,0.7329819277108435,0,1,1.0,1.0,1.0
12656,25,6,4619.33,2386,139,769.8883333333333,471,78.5,9.807494692144374,0,0,0.3184713375796178,0.75,1.1942431351690208
12661,345,1,162.0,216,11,162.0,345,345.0,0.46956521739130436,0,1,1.0,1.0,1.0
12662,16,16,5024.42,2736,134,314.02625,526,32.875,9.55212927756654,0,0,0.4866920152091255,0.5454545454545454,0.7749890507339541
12663,533,2,185.4,178,8,92.7,577,288.5,0.321317157712305,0,1,1.8474870017331022,0.0,0.0
12664,52,5,2785.64,788,9,557.1279999999999,635,127.0,4.386834645669291,0,0,0.4094488188976378,1.0,1.707683936414163
12665,233,3,259.6,162,12,86.53333333333335,578,192.66666666666666,0.44913494809688587,0,1,1.2093425605536332,0.3333333333333333,0.20871985157699444
12666,303,1,1248.42,370,31,1248.42,303,303.0,4.120198019801981,0,1,1.0,1.0,1.0
12668,168,8,9167.35,4682,257,1145.91875,586,73.25,15.643941979522184,0,0,2.2935153583617747,0.8,0.6029985138561063
12669,59,2,1427.73,1104,96,713.865,165,82.5,8.652909090909091,0,1,0.7151515151515152,0.5,0.38805984649761976
12670,7,5,2182.71,979,53,436.54200000000003,575,115.0,3.796017391304348,0,0,0.06086956521739131,1.0,2.150005770007501
12671,515,1,2622.48,1459,44,2622.48,515,515.0,5.092194174757282,0,1,1.0,1.0,1.0
12672,238,2,407.05,136,21,203.525,504,252.0,0.8076388888888889,0,1,0.9444444444444444,0.5,1.2401866593466924
12673,235,2,786.4,517,51,393.2,310,155.0,2.536774193548387,0,0,1.5161290322580645,0.0,0.0
12674,0,3,1312.0,782,41,437.3333333333333,116,38.666666666666664,11.310344827586206,0,0,0.0,0.3333333333333333,0.44954736144844337
12675,462,2,873.25,333,110,436.625,487,243.5,1.7931211498973305,0,1,1.8973305954825461,0.0,0.0
12676,32,8,2079.75,1680,57,259.96875,392,49.0,5.305484693877551,0,0,0.6530612244897959,0.5,0.2152493867538839
12677,464,2,359.1,174,12,179.55,575,287.5,0.6245217391304348,0,1,1.613913043478261,0.0,0.0
12678,9,12,23737.98,16624,184,1978.165,610,50.833333333333336,38.91472131147541,0,0,0.17704918032786884,1.1666666666666667,0.5366776172058324
12679,114,2,798.38,401,42,399.19,192,96.0,4.158229166666667,0,0,1.1875,0.0,0.0
12680,22,1,275.78,228,19,275.78,22,22.0,12.535454545454543,0,0,1.0,1.0,1.0
12681,60,37,23519.8,14759,423,635.6702702702703,635,17.16216216216216,37.039055118110234,0,0,3.4960629921259843,1.0,1.169385223410486
12682,9,40,17090.32,8398,280,427.258,647,16.175,26.414714064914993,0,0,0.5564142194744977,1.1578947368421053,1.0183110084516889
12683,1,18,8789.32,5957,223,488.29555555555555,635,35.27777777777778,13.841448818897637,0,0,0.028346456692913385,1.7142857142857142,2.101593787158669
12684,79,3,1241.48,1266,35,413.82666666666665,122,40.666666666666664,10.176065573770492,0,0,1.9426229508196722,0.0,0.0
12685,1,2,1462.42,909,82,731.21,2,1.0,731.21,0,0,1.0,0.0,0.0
12686,280,1,71.14,106,6,71.14,280,280.0,0.25407142857142856,0,1,1.0,1.0,1.0
12687,389,1,1858.91,1402,125,1858.91,389,389.0,4.778688946015424,0,1,1.0,1.0,1.0
12688,22,1,4873.81,3028,171,4873.81,22,22.0,221.5368181818182,0,1,1.0,1.0,1.0
12689,36,1,475.03000000000003,279,33,475.03000000000003,36,36.0,13.195277777777779,0,0,1.0,1.0,1.0
12690,114,1,335.01,103,15,335.01,114,114.0,2.938684210526316,0,1,1.0,1.0,1.0
12691,54,4,600.9,244,19,150.225,329,82.25,1.8264437689969604,0,0,0.6565349544072948,0.25,0.2811834823329077
12692,546,1,110.95,36,13,110.95,546,546.0,0.2032051282051282,0,1,1.0,1.0,1.0
12693,36,7,1415.02,520,62,202.1457142857143,431,61.57142857142857,3.283109048723898,0,1,0.5846867749419954,0.6,0.7057193793967428
12694,92,2,1287.18,1162,61,643.59,330,165.0,3.9005454545454548,0,0,0.5575757575757576,0.5,0.42706163867594277
12695,16,5,1122.92,404,40,224.584,574,114.8,1.9563066202090593,0,0,0.13937282229965156,0.5,0.42264752791068577
12696,343,2,731.91,561,42,365.955,417,208.5,1.7551798561151077,0,1,1.645083932853717,0.0,0.0
12697,40,2,573.91,355,26,286.955,78,39.0,7.3578205128205125,0,0,1.0256410256410255,0.0,0.0
12698,499,1,285.75,108,15,285.75,499,499.0,0.5726452905811623,0,1,1.0,1.0,1.0
12699,326,1,566.11,369,40,566.11,326,326.0,1.7365337423312883,0,1,1.0,1.0,1.0
12700,65,2,1951.05,1365,109,975.525,124,62.0,15.734274193548387,0,0,1.0483870967741935,0.0,0.0
12701,151,5,1823.78,1286,91,364.756,542,108.4,3.364907749077491,0,0,1.3929889298892988,0.2,0.19759795235282535
12703,542,3,632.98,426,43,210.99333333333334,593,197.66666666666666,1.0674198988195616,0,0,2.7419898819561555,0.0,0.0
12704,14,3,900.9200000000001,460,39,300.3066666666667,78,26.0,11.550256410256411,0,0,0.5384615384615384,1.0,2.1040748898678414
12705,67,9,8660.33,5768,282,962.2588888888889,442,49.111111111111114,19.593506787330316,0,0,1.3642533936651582,0.42857142857142855,0.5954380425912861
12707,200,1,603.42,256,33,603.42,200,200.0,3.0170999999999997,0,1,1.0,1.0,1.0
12708,10,15,3950.52,2087,114,263.368,630,42.0,6.270666666666667,0,0,0.23809523809523808,1.0,1.2495274962996699
12709,5,28,27017.45,12663,187,964.9089285714286,639,22.821428571428573,42.280829420970264,0,0,0.2190923317683881,0.8125,0.40859458822572586
12710,5,3,1023.02,844,74,341.00666666666666,110,36.666666666666664,9.300181818181818,0,1,0.13636363636363638,0.3333333333333333,0.4600490475647313
12711,520,2,1213.05,763,55,606.525,585,292.5,2.0735897435897437,0,1,1.7777777777777777,0.0,0.0
12712,15,19,5555.9800000000005,2048,122,292.42,639,33.63157894736842,8.694804381846636,0,0,0.44600938967136156,1.5,2.060415473410583
12714,15,11,11586.550000000001,7897,401,1053.3227272727274,644,58.54545454545455,17.991537267080748,0,0,0.2562111801242236,0.7142857142857143,0.6248131560571091
12715,15,1,263.36,190,19,263.36,15,15.0,17.557333333333336,0,1,1.0,1.0,1.0
12716,42,1,623.9,500,44,623.9,42,42.0,14.854761904761904,0,0,1.0,1.0,1.0
12717,60,3,1058.91,595,59,352.97,499,166.33333333333334,2.1220641282565134,0,1,0.3607214428857715,1.0,3.629843183505875
12720,3,21,5065.39,4395,229,241.20904761904762,415,19.761904761904763,12.20575903614458,0,0,0.15180722891566265,1.4444444444444444,0.865469019249746
12721,92,6,2749.86,1812,145,458.31,380,63.333333333333336,7.236473684210527,0,0,1.4526315789473683,0.4,0.4330605291810145
12722,23,3,929.65,559,48,309.8833333333333,59,19.666666666666668,15.75677966101695,0,0,1.1694915254237288,1.0,2.0621545143458806
12724,82,5,1404.47,1103,71,280.894,444,88.8,3.163220720720721,0,0,0.9234234234234234,0.2,0.08278826819516029
12725,280,3,1906.76,1136,91,635.5866666666667,493,164.33333333333334,3.8676673427991886,0,1,1.7038539553752534,0.0,0.0
12726,93,9,2638.8199999999997,3404,51,293.2022222222222,533,59.22222222222222,4.950881801125703,0,0,1.5703564727954973,1.0,1.0615540804373291
12727,4,9,4334.53,2451,113,481.6144444444444,563,62.55555555555556,7.698987566607459,0,0,0.06394316163410302,1.5,1.9577304325876803
12728,166,4,725.15,373,38,181.2875,292,73.0,2.4833904109589042,0,0,2.2739726027397262,0.0,0.0
12729,22,1,417.01,231,25,417.01,22,22.0,18.955,0,1,1.0,1.0,1.0
12730,430,1,703.25,227,46,703.25,430,430.0,1.6354651162790699,0,1,1.0,1.0,1.0
12731,53,13,18060.05,8635,113,1389.2346153846154,556,42.76923076923077,32.48210431654676,0,0,1.2392086330935252,1.3333333333333333,1.6248474014649459
12732,88,1,218.26000000000002,110,11,218.26000000000002,88,88.0,2.480227272727273,0,1,1.0,1.0,1.0
12733,143,4,2424.02,895,116,606.005,598,149.5,4.053545150501672,0,1,0.9565217391304348,0.6666666666666666,0.4800515114710675
12734,261,3,603.65,263,16,201.21666666666667,301,100.33333333333333,2.0054817275747507,0,1,2.601328903654485,0.0,0.0
12735,224,2,689.5699999999999,363,37,344.78499999999997,246,123.0,2.8031300813008126,0,1,1.8211382113821137,0.0,0.0
12736,241,1,144.0,168,3,144.0,241,241.0,0.5975103734439834,0,1,1.0,1.0,1.0
12738,281,1,137.35,147,10,137.35,281,281.0,0.4887900355871886,0,1,1.0,1.0,1.0
12739,8,2,2421.23,948,83,1210.615,303,151.5,7.990858085808581,0,1,0.052805280528052806,0.5,0.6743255293117392
12741,442,1,236.07,213,15,236.07,442,442.0,0.5340950226244344,0,1,1.0,1.0,1.0
12742,534,1,1201.52,1359,67,1201.52,534,534.0,2.2500374531835208,0,1,1.0,1.0,1.0
12743,43,2,540.13,315,114,270.065,43,21.5,12.561162790697674,0,1,2.0,0.0,0.0
12744,53,7,12158.9,6388,231,1736.9857142857143,500,71.42857142857143,24.3178,0,0,0.742,0.6,2.010792889914504
12745,395,2,723.85,467,20,361.925,483,241.5,1.4986542443064184,1,1,1.6356107660455486,0.0,0.0
12746,449,1,254.55,97,17,254.55,449,449.0,0.5669265033407572,1,1,1.0,1.0,1.0
12747,18,23,7471.87,2227,79,324.86391304347825,641,27.869565217391305,11.656583463338533,1,0,0.6458658346333853,0.6,0.7343596242039399
12748,0,247,30914.45,20826,1832,125.15971659919029,644,2.6072874493927127,48.00380434782609,1,0,0.0,1.8181818181818181,1.450240978465299
12749,39,7,5561.71,1969,219,794.53,430,61.42857142857143,12.93420930232558,1,0,0.6348837209302325,0.6,0.9813890036616467
12750,37,1,275.88,137,15,275.88,37,37.0,7.456216216216216,0,1,1.0,1.0,1.0
12751,353,1,268.27,189,61,268.27,353,353.0,0.759971671388102,0,1,1.0,1.0,1.0
12753,44,5,16620.91,9211,114,3324.182,271,54.2,61.33177121771217,0,0,0.8118081180811808,0.2,0.28438721602038713
12754,144,3,3010.74,6481,49,1003.5799999999999,217,72.33333333333333,13.874377880184332,0,1,1.9907834101382489,0.0,0.0
12755,189,11,5236.26,2293,34,476.0236363636364,602,54.72727272727273,8.698106312292358,0,1,3.453488372093023,0.7142857142857143,2.7363363320515655
12757,51,3,1681.68,914,88,560.5600000000001,120,40.0,14.014000000000001,0,0,1.275,0.3333333333333333,0.986564820608479
12758,25,7,9903.24,6155,187,1414.7485714285715,647,92.42857142857143,15.306398763523957,0,1,0.2704791344667697,0.3333333333333333,0.39248240810387125
12759,80,7,4214.82,2908,187,602.1171428571428,644,92.0,6.544751552795031,0,0,0.8695652173913043,0.6,0.6368874514173891
12760,364,1,317.8,196,20,317.8,364,364.0,0.8730769230769231,0,1,1.0,1.0,1.0
12761,373,1,712.95,277,25,712.95,373,373.0,1.9113941018766758,0,1,1.0,1.0,1.0
12763,47,2,494.08,316,16,247.04,278,139.0,1.7772661870503597,0,1,0.3381294964028777,0.5,0.5419210165690794
12764,225,1,1693.88,386,45,1693.88,225,225.0,7.528355555555556,0,1,1.0,1.0,1.0
12765,381,6,1299.58,1002,48,216.59666666666666,550,91.66666666666667,2.3628727272727272,0,1,4.156363636363636,0.0,0.0
12766,58,7,6209.55,3847,216,887.0785714285714,316,45.142857142857146,19.650474683544303,0,0,1.2848101265822784,0.3333333333333333,0.5267664426296407
12767,284,1,949.82,598,43,949.82,284,284.0,3.34443661971831,0,1,1.0,1.0,1.0
12768,359,1,168.69,102,10,168.69,359,359.0,0.46988857938718664,0,1,1.0,1.0,1.0
12769,147,1,1143.6,356,32,1143.6,147,147.0,7.779591836734693,0,1,1.0,1.0,1.0
12770,119,2,3246.45,1843,19,1623.225,365,182.5,8.894383561643835,0,1,0.6520547945205479,0.5,0.7127900843881857
12771,394,1,226.29999999999998,102,14,226.29999999999998,394,394.0,0.5743654822335025,0,1,1.0,1.0,1.0
12773,473,1,124.25,109,6,124.25,473,473.0,0.26268498942917545,0,1,1.0,1.0,1.0
12774,444,1,83.7,52,5,83.7,444,444.0,0.18851351351351353,0,1,1.0,1.0,1.0
12775,98,6,1344.76,938,44,224.12666666666667,318,53.0,4.228805031446541,0,0,1.849056603773585,0.4,0.9900626996332662
12776,576,1,27.5,45,3,27.5,576,576.0,0.04774305555555555,0,1,1.0,1.0,1.0
12777,366,1,519.45,458,26,519.45,366,366.0,1.4192622950819673,1,1,1.0,1.0,1.0
12778,92,7,1280.51,1357,65,182.93,511,73.0,2.505890410958904,0,0,1.2602739726027397,1.0,0.5086349991170758
12779,98,13,5492.16,2862,123,422.4738461538461,645,49.61538461538461,8.514976744186047,0,0,1.9751937984496124,1.3333333333333333,1.8258740251455852
12780,507,1,322.4,284,19,322.4,507,507.0,0.6358974358974359,0,1,1.0,1.0,1.0
12781,193,1,549.26,346,15,549.26,193,193.0,2.8459067357512953,0,0,1.0,1.0,1.0
12782,58,10,3637.9900000000002,1863,134,363.79900000000004,428,42.8,8.499976635514018,0,0,1.355140186915888,0.2222222222222222,0.26540554637920544
12784,438,1,1034.33,575,71,1034.33,438,438.0,2.3614840182648402,0,0,1.0,1.0,1.0
12785,273,3,904.4,446,41,301.46666666666664,640,213.33333333333334,1.413125,0,1,1.2796874999999999,0.3333333333333333,0.3941027022865501
12786,518,1,668.5000000000001,320,17,668.5000000000001,518,518.0,1.2905405405405408,0,1,1.0,1.0,1.0
12787,0,3,695.1800000000001,456,27,231.7266666666667,322,107.33333333333333,2.158944099378882,0,0,0.0,1.0,0.8247536171105053
12788,372,4,384.90000000000003,190,19,96.22500000000001,437,109.25,0.8807780320366133,0,1,3.405034324942792,0.0,0.0
12789,421,2,148.5,30,1,74.25,602,301.0,0.24667774086378738,0,0,1.398671096345515,0.0,0.0
12790,101,2,546.85,303,35,273.425,319,159.5,1.7142633228840125,0,1,0.6332288401253918,0.5,1.1660143122603093
12791,282,5,656.83,347,15,131.366,533,106.6,1.2323264540337713,0,1,2.645403377110694,0.0,0.0
12792,165,2,715.01,390,38,357.505,443,221.5,1.6140180586907449,0,1,0.744920993227991,0.5,0.9275042399117022
12793,243,3,745.53,456,33,248.51,310,103.33333333333333,2.404935483870968,0,1,2.3516129032258064,0.0,0.0
12794,7,1,317.0,227,20,317.0,7,7.0,45.285714285714285,0,0,1.0,1.0,1.0
12796,537,1,351.0,180,6,351.0,537,537.0,0.6536312849162011,0,1,1.0,1.0,1.0
12797,274,2,468.08000000000004,212,26,234.04000000000002,333,166.5,1.4056456456456459,0,1,1.6456456456456456,0.0,0.0
12798,79,2,3140.9300000000003,5455,27,1570.4650000000001,330,165.0,9.517969696969697,0,0,0.47878787878787876,0.5,1.047006625881985
12799,438,1,219.35,137,15,219.35,438,438.0,0.5007990867579909,0,1,1.0,1.0,1.0
12800,379,2,500.25,281,30,250.125,585,292.5,0.8551282051282051,0,1,1.2957264957264958,0.0,0.0
12801,409,1,871.82,500,49,871.82,409,409.0,2.13158924205379,0,1,1.0,1.0,1.0
12802,95,5,2186.42,1956,106,437.284,472,94.4,4.6322457627118645,0,1,1.0063559322033897,0.2,0.22213158718097706
12803,302,1,1017.81,867,54,1017.81,302,302.0,3.37023178807947,0,1,1.0,1.0,1.0
12804,374,2,325.37,270,60,162.685,409,204.5,0.7955256723716382,0,1,1.8288508557457213,0.0,0.0
12805,290,4,1230.95,581,43,307.7375,583,145.75,2.1114065180102917,0,1,1.9897084048027445,0.25,0.5054072218488422
12806,481,2,2558.96,2084,56,1279.48,497,248.5,5.148812877263581,0,1,1.9356136820925554,0.0,0.0
12807,292,1,250.35,143,15,250.35,292,292.0,0.8573630136986301,0,1,1.0,1.0,1.0
12808,93,4,546.4,241,34,136.6,371,92.75,1.47277628032345,0,0,1.0026954177897573,0.25,0.3842457959286888
12809,86,3,1384.3400000000001,508,74,461.4466666666667,556,185.33333333333334,2.4898201438848924,0,1,0.46402877697841727,0.3333333333333333,0.41356897237839657
12810,443,2,534.99,389,32,267.495,585,292.5,0.9145128205128206,0,1,1.5145299145299145,0.0,0.0
12811,170,4,893.9,429,46,223.475,336,84.0,2.6604166666666664,0,1,2.0238095238095237,0.0,0.0
12813,410,3,1621.8,1134,36,540.6,602,200.66666666666666,2.6940199335548174,0,1,2.043189368770764,0.0,0.0
12814,10,1,85.92,48,1,85.92,10,10.0,8.592,0,1,1.0,1.0,1.0
12815,56,2,863.46,374,37,431.73,107,53.5,8.069719626168224,0,1,1.0467289719626167,0.0,0.0
12816,4,2,452.2,125,26,226.1,85,42.5,5.32,0,1,0.09411764705882353,0.5,0.8910911746296682
12817,190,3,570.98,216,15,190.32666666666668,343,114.33333333333333,1.66466472303207,0,1,1.6618075801749272,0.0,0.0
12818,170,1,1182.0800000000002,920,13,1182.0800000000002,170,170.0,6.9534117647058835,0,1,1.0,1.0,1.0
12819,367,1,540.52,344,19,540.52,367,367.0,1.4728065395095367,1,1,1.0,1.0,1.0
12820,235,8,1917.64,1388,91,239.705,643,80.375,2.982332814930016,1,0,2.9237947122861585,0.2857142857142857,0.22235176442855958
12821,123,2,220.8,162,13,110.4,520,260.0,0.4246153846153846,1,1,0.47307692307692306,0.5,0.7183142237372172
12823,36,17,5966.0,860,1,350.94117647058823,588,34.588235294117645,10.146258503401361,1,0,1.0408163265306123,0.2857142857142857,0.25806451612903225
12825,430,2,518.63,139,20,259.315,550,275.0,0.9429636363636363,1,1,1.5636363636363637,0.0,0.0
12826,87,9,2144.65,1578,86,238.29444444444445,630,70.0,3.4042063492063495,1,0,1.2428571428571429,1.0,0.7850220044424848
12828,8,3,415.51,157,23,138.50333333333333,39,13.0,10.654102564102564,1,0,0.6153846153846154,0.3333333333333333,0.22791863207547172
12829,245,3,385.3,550,17,128.43333333333334,459,153.0,0.8394335511982571,1,1,1.6013071895424837,0.0,0.0
12830,0,5,6414.32,8696,13,1282.864,80,16.0,80.179,1,0,0.0,0.2,0.23253025936599422
12831,171,3,451.11,303,16,150.37,372,124.0,1.2126612903225806,1,1,1.3790322580645162,0.3333333333333333,0.9071543069265166
12832,7,1,267.8,132,18,267.8,7,7.0,38.25714285714286,1,0,1.0,1.0,1.0
12833,54,1,417.38,156,24,417.38,54,54.0,7.729259259259259,1,1,1.0,1.0,1.0
12834,191,1,312.38,110,18,312.38,191,191.0,1.635497382198953,1,1,1.0,1.0,1.0
12835,336,41,5996.83,2349,138,146.2641463414634,645,15.731707317073171,9.297410852713178,1,1,21.35813953488372,0.0,0.0
12836,46,14,6061.9,2027,252,432.99285714285713,647,46.214285714285715,9.369242658423493,1,0,0.9953632148377125,0.36363636363636365,0.8322620029797793
12837,82,2,662.66,194,83,331.33,478,239.0,1.3863179916317991,1,1,0.34309623430962344,0.5,0.25322909585316106
12838,282,9,2694.75,1479,177,299.4166666666667,501,55.666666666666664,5.37874251497006,1,0,5.065868263473054,0.0,0.0
12839,1,21,7175.09,4842,139,341.6709523809524,641,30.523809523809526,11.19358814352574,1,0,0.0327613104524181,1.0,1.2400640545400061
12840,52,7,4041.9700000000003,2258,109,577.4242857142857,583,83.28571428571429,6.933053173241853,1,1,0.6243567753001715,1.0,2.071698829965051
12841,15,32,5796.53,4093,253,181.1415625,428,13.375,13.543294392523364,1,0,1.1214953271028036,0.5714285714285714,0.459783457132066
12842,217,3,1109.73,497,27,369.91,646,215.33333333333334,1.7178482972136224,1,0,1.0077399380804952,1.0,1.7893771973882469
12843,68,27,6451.92,3024,126,238.96,635,23.51851851851852,10.160503937007874,1,0,2.8913385826771654,0.6470588235294118,0.5426314707415145
