date,revenue,quantity,n_invoices,n_customers,revenue_roll7_mean,revenue_roll7_std,quantity_roll7_mean,quantity_roll7_std,revenue_roll14_mean,revenue_roll14_std,quantity_roll14_mean,quantity_roll14_std,revenue_roll30_mean,revenue_roll30_std,quantity_roll30_mean,quantity_roll30_std
2011-04-18,55029.01,29792,68,55,25572.80571428571,17301.423714039553,14787.57142857143,9352.555601851016,21260.235714285714,14127.057614873833,12208.285714285714,7796.134805920752,22555.485,15258.561719988322,12776.133333333333,7894.254544236273
2011-04-19,23145.89,14435,59,52,25280.772857142852,17326.194352276518,14662.857142857143,9350.279522177809,20864.139285714286,13979.650631604309,12128.285714285714,7764.834402400633,22613.253333333338,15257.367120651756,12789.7,7896.829429893191
2011-04-20,28559.32,18365,63,58,25875.621428571427,17362.172010307808,14608.714285714286,9323.768707167852,21679.00857142857,14078.711595916095,12786.142857142857,7882.804097499918,23010.248333333333,15251.784676162533,13058.866666666667,7946.15388523377
2011-04-21,31622.26,18196,77,64,25291.35857142857,17041.850956170103,14516.57142857143,9278.046864456343,22649.08642857143,14275.291260474456,13336.07142857143,7978.790562526401,23073.164333333334,15284.339296913306,13114.6,7977.099311196351
2011-04-22,0.0,0,0,0,21557.26,19510.161911700492,12703.0,10808.039877794708,21014.595714285715,15503.63691869487,12409.214285714286,8741.098929139978,22305.533333333333,15854.305452075712,12636.433333333332,8323.230551038867
2011-04-23,0.0,0,0,0,21557.26,19510.161911700492,12703.0,10808.039877794708,21014.595714285715,15503.63691869487,12409.214285714286,8741.098929139978,21104.506999999998,16140.857622368507,12031.533333333333,8564.853642219656
2011-04-24,0.0,0,0,0,19765.211428571427,20995.55973743535,11541.142857142857,11775.074528123288,20312.113571428574,16253.831256690317,12009.214285714286,9193.106683217164,20096.449666666667,16491.081628929685,11563.5,8830.771047485214
2011-04-25,0.0,0,0,0,11903.92428571428,15052.18930068528,7285.142857142857,9176.271218539232,18738.364999999998,17118.096834226795,11036.357142857143,9715.364592763917,20096.449666666667,16491.081628929685,11563.5,8830.771047485214
2011-04-26,29500.28,16119,71,55,12811.694285714282,16004.645331664315,7525.714285714285,9413.953946390586,19046.233571428573,17281.04078735048,11094.285714285714,9745.165921376914,20774.6,16443.900811023024,11951.033333333333,8764.63927885828
2011-04-27,25385.39,18156,65,56,12358.27571428571,15521.828836759682,7495.857142857143,9374.093670475997,19116.948571428573,17306.620225481016,11052.285714285714,9710.867618914854,20889.177000000003,16464.321755348876,12149.6,8837.626087868006
2011-04-28,21692.260000000002,13380,58,49,10939.704285714282,13829.30933697213,6807.857142857143,8602.89161519882,18115.53142857143,16666.275983550117,10662.214285714286,9480.89720014838,19308.302000000003,13722.30030324064,11502.5,7939.007102645878
2011-04-29,0.0,0,0,0,10939.704285714282,13829.30933697213,6807.857142857143,8602.89161519882,16248.482142857143,17155.26606762133,9755.42857142857,9870.60633874671,18277.62366666667,13978.858637392697,10815.766666666666,8015.42845320856
2011-04-30,0.0,0,0,0,10939.704285714282,13829.30933697213,6807.857142857143,8602.89161519882,16248.482142857143,17155.26606762133,9755.42857142857,9870.60633874671,17182.322,14083.873311378498,10255.166666666666,8167.833330577429
2011-05-01,6814.11,3806,18,18,11913.148571428568,13154.270677462517,7351.571428571428,8212.321187442394,15839.179999999998,17318.025987523037,9446.357142857143,9992.310032505773,16582.539666666667,14131.00312612593,9767.266666666666,8098.746778033763
2011-05-02,0.0,0,0,0,11913.148571428568,13154.270677462517,7351.571428571428,8212.321187442394,11908.536428571428,13580.584944362883,7318.357142857143,8366.10598332206,16582.539666666667,14131.00312612593,9767.266666666666,8098.746778033763
2011-05-03,26539.02,12440,64,49,11490.111428571425,12527.072167412074,6826.0,7656.631548315988,12150.902857142859,13824.644354998485,7175.857142857143,8251.772833827908,17237.267666666667,14121.806904635705,9993.333333333334,8074.706205110511
2011-05-04,27189.96,17349,65,55,11747.907142857139,12874.43520250732,6710.714285714285,7461.1843723430575,12053.091428571428,13703.939460559324,7103.285714285715,8149.634247843748,17269.726333333332,14144.257673853863,10105.4,8154.9756742908485
2011-05-05,28772.28,17420,88,75,12759.338571428567,14013.592528863423,7287.857142857143,8184.267477475191,11849.521428571428,13408.872421716138,7047.857142857143,8070.64133241497,17272.427666666666,14146.521781217634,10167.566666666668,8204.907092219488
2011-05-06,35708.29,19935,82,64,17860.522857142852,15055.363033721878,10135.714285714286,8679.081493535441,14400.113571428572,14344.992615581454,8471.785714285714,8479.742441467646,17890.999,14541.244164333368,10526.9,8392.932907080709
2011-05-07,0.0,0,0,0,17860.522857142852,15055.363033721878,10135.714285714286,8679.081493535441,14400.113571428572,14344.992615581454,8471.785714285714,8479.742441467646,17289.626666666667,14903.368639043823,10177.0,8610.218848594342
2011-05-08,18622.98,10614,63,58,19547.50428571428,14251.435576605274,11108.285714285714,8220.917846450968,15730.326428571427,13758.413854811011,9229.92857142857,8131.3704726655715,17147.63033333333,14868.492582165081,10098.266666666666,8594.526706325762
2011-05-09,26954.96,13344,71,59,23398.21285714285,11457.095885733528,13014.57142857143,6603.886125031352,17655.680714285714,13264.97051204207,10183.07142857143,7738.836520227986,18046.129,14608.704976748975,10543.066666666668,8396.91070833064
2011-05-10,44013.7,19754,95,62,25894.59571428571,13899.043287531102,14059.42857142857,7060.6367951043585,18692.35357142857,14746.258286186783,10442.714285714286,8009.553444083357,19185.427333333333,15264.294091928181,11014.866666666667,8506.518193403943
2011-05-11,33292.16,18882,80,56,26766.33857142856,14182.30626119329,14278.42857142857,7202.033737242665,19257.122857142855,15167.703150065234,10494.57142857143,8065.488784981388,19560.75,15473.703760696444,11190.266666666666,8615.636974603825
2011-05-12,60214.52,37749,84,68,31258.08714285714,19062.848985128767,17182.571428571428,11497.6495548314,22008.712857142855,18721.33884810075,12235.214285714286,10876.007024487635,20728.23,17144.19440917089,11938.3,9868.568680586253
2011-05-13,30401.65,15209,73,52,30499.99571428571,18961.6258506067,16507.428571428572,11447.73680481786,24180.259285714284,17707.864887205622,13321.57142857143,10304.436689819904,20928.439000000002,17223.38347582809,11820.466666666667,9805.40697333075
2011-05-14,0.0,0,0,0,30499.99571428571,18961.6258506067,16507.428571428572,11447.73680481786,24180.259285714284,17707.864887205622,13321.57142857143,10304.436689819904,19738.03566666667,17399.598029285622,11192.433333333332,9942.657903451023
2011-05-15,9840.08,4891,31,29,29245.29571428571,20132.925933258262,15689.857142857143,12123.214774810804,24396.399999999998,17496.79924760173,13399.07142857143,10231.18441496233,19194.748666666666,17447.241322691018,10932.3,10003.890991802224
2011-05-16,39204.24,16011,67,51,30995.192857142854,20430.810855715557,16070.857142857143,12079.031272258175,27196.70285714286,16394.412364402317,14542.714285714286,9485.936711611788,20501.556666666664,17428.167466499912,11466.0,9826.05641245201
2011-05-17,52716.7,26751,79,55,32238.478571428564,21587.149812211934,17070.428571428572,12707.765917699619,29066.53714285714,17750.379458369283,15564.92857142857,9999.118664733882,21840.63533333333,18316.370884155174,12086.6,10189.51144170756
2011-05-18,33923.46,18999,73,62,32328.66428571428,21593.603241506407,17087.14285714286,12710.622387443933,29547.501428571424,17786.80843676131,15682.785714285714,10031.436488732481,21137.117000000002,17379.012437878544,11726.833333333334,9722.66332563654
2011-05-19,34511.97,18106,99,82,28656.871428571427,17937.268656502547,14281.0,9021.86412740371,29957.479285714282,17833.65237384536,15731.785714285714,10042.244517564306,21515.98633333333,17547.391387636453,11849.2,9780.849823454257
2011-05-20,26163.68,15334,71,58,28051.447142857138,17940.083715938774,14298.857142857143,9024.130492344277,29275.721428571433,17779.251124604947,15403.142857142857,9969.128932375717,21436.131666666668,17519.66244661986,11748.166666666666,9726.727528801239
2011-05-21,0.0,0,0,0,28051.447142857138,17940.083715938774,14298.857142857143,9024.130492344277,29275.721428571433,17779.251124604947,15403.142857142857,9969.128932375717,20382.056333333334,17834.137046124775,11141.633333333333,9876.960318680096
2011-05-22,23832.0,12630,61,57,30050.292857142857,16275.041085775834,15404.42857142857,8106.899095978776,29647.794285714284,17592.695348805628,15547.142857142857,9909.009263968195,21176.456333333335,17420.933336716058,11562.633333333333,9652.296530318317
2011-05-23,30588.5,18146,65,54,28819.472857142853,15785.817831151211,15709.42857142857,8173.41205489165,29907.33285714286,17576.707953417033,15890.142857142857,9909.991747703998,22196.073,17029.522387945097,12167.5,9469.567112233965
2011-05-24,37015.31,15929,68,53,26576.41714285714,12622.912080703025,14163.42857142857,6610.964222591252,29407.44785714286,17240.970807811318,15616.92857142857,9847.804311811704,23429.916666666668,16703.713579374693,12698.466666666667,9206.728041111466
2011-05-25,23927.13,13151,65,52,25148.369999999995,12211.960731921852,13328.0,6258.138194916066,28738.51714285714,17260.319781155402,15207.57142857143,9820.717244010955,24227.487666666668,16106.98072479914,13136.833333333334,8888.854249441587
2011-05-26,33083.78,16251,64,50,24944.342857142852,12040.170589122003,13063.0,6058.173982315188,26800.60714285714,14802.567156258556,13672.0,7409.79268888872,24346.93766666667,16160.630684849075,13141.233333333334,8890.413863696998
2011-05-27,27582.16,16190,64,49,25146.982857142848,12075.996179162961,13185.285714285714,6119.978804818627,26599.214999999997,14768.947203452413,13742.07142857143,7430.056294064539,24420.16333333333,16170.472195971794,13075.7,8859.365892113527
2011-05-28,0.0,0,0,0,25146.982857142848,12075.99617916296,13185.285714285714,6119.978804818627,26599.214999999997,14768.947203452413,13742.07142857143,7430.056294064539,23697.087999999996,16770.5188193969,12629.7,9174.696101891803
2011-05-29,7266.94,4063,24,20,22780.54571428571,13866.895120609972,11961.42857142857,7037.374199163232,26415.419285714284,15007.63584646646,13682.92857142857,7508.807971199734,23939.319333333333,16466.157818425258,12765.133333333333,9010.348780930884
2011-05-30,0.0,0,0,0,18410.759999999995,15695.374075967999,9369.142857142857,7691.283452250217,23615.116428571426,16058.583694603758,12539.285714285714,8304.124623236505,23939.319333333333,16466.157818425258,12765.133333333333,9010.348780930884
2011-05-31,21856.75,11703,54,48,16245.251428571426,13607.523526065132,8765.42857142857,7243.37529188213,21410.834285714285,13701.715454119494,11464.42857142857,7227.15187772731,24440.740666666665,16152.73847333349,13028.366666666667,8853.576080468465
2011-06-01,19880.24,10955,42,35,15667.12428571428,13309.460580414107,8451.714285714286,7067.18925066839,20407.747142857144,13220.821067802002,10889.857142857143,6894.14642295187,25103.41533333333,15510.499309454968,13393.533333333333,8517.221061020931
2011-06-02,31843.6,14576,52,33,15489.95571428571,13044.597828191703,8212.42857142857,6781.693467395532,20217.149285714284,13019.548818695359,10637.714285714286,6670.861902893335,25280.234666666664,15557.594056869713,13464.733333333334,8517.903056396017
2011-06-03,16652.65,7675,44,37,13928.597142857137,11965.46951572283,6996.0,5805.7082829459905,19537.79,12933.247226924637,10090.642857142857,6569.379652332837,24928.990999999998,15631.76502404596,13142.266666666666,8548.844333807805
2011-06-04,0.0,0,0,0,13928.597142857137,11965.46951572283,6996.0,5805.7082829459905,19537.79,12933.247226924637,10090.642857142857,6569.379652332837,23969.914999999997,16257.941480131352,12561.6,8835.087574844521
2011-06-05,24856.760000000002,13364,67,62,16441.42857142857,12178.406979941288,8324.714285714286,6080.406447880726,19610.987142857142,12962.287555290435,10143.07142857143,6594.087018677514,23608.197333333334,16107.795318086733,12342.566666666668,8726.77598043191
2011-06-06,17332.55,9434,56,53,18917.507142857135,9810.184739191141,9672.42857142857,4848.425272090772,18664.13357142857,12577.164063197179,9520.785714285714,6178.749875781812,24185.949000000004,15532.384288345711,12657.033333333333,8431.664622670607
2011-06-07,37182.86,18722,77,68,21106.951428571425,12033.748724339774,10675.142857142857,5941.055417700736,18676.10142857143,12596.035009089694,9720.285714285714,6441.095707415713,24804.611666666668,15672.16361109806,12927.3,8493.637769652565
2011-06-08,40730.44,21231,99,71,24085.551428571427,14085.090978450075,12143.142857142857,7165.187469717116,19876.337857142855,13870.92664348275,10297.42857142857,7100.399281452075,25263.79433333333,15936.909235941925,13190.2,8627.979538926687
2011-06-09,45254.29,28227,85,76,26001.364285714284,16086.09404615769,14093.285714285714,9435.656976142633,20745.66,15090.133583827339,11152.857142857143,8463.421819872861,25305.147333333334,15988.764218939898,13472.633333333333,8981.68197704535
2011-06-10,61626.23,10656,50,41,32426.161428571424,20188.119443738407,14519.142857142857,9160.975174229961,23177.37928571429,18609.251959095902,10757.57142857143,8338.373589009507,26249.61633333333,17262.92107798681,13198.433333333332,8936.296250002892
2011-06-11,0.0,0,0,0,32426.161428571424,20188.119443738407,14519.142857142857,9160.975174229961,23177.37928571429,18609.251959095902,10757.57142857143,8338.373589009507,24242.465666666667,16667.967361337218,11940.133333333333,7965.081295917472
2011-06-12,12351.94,9452,39,38,30639.758571428567,21481.390713236317,13960.285714285714,9360.343026376178,23540.593571428577,18322.236328537056,11142.5,8127.2713440613725,23640.808666666668,16763.468344739784,11748.233333333334,7952.951374450082
2011-06-13,21491.63,11252,59,49,31233.912857142856,21106.22421245113,14220.0,9238.249455389292,25075.710000000003,17054.670068197644,11946.214285714286,7470.435598241487,24357.19633333333,16166.94910043587,12123.3,7638.917242059513
2011-06-14,40015.69,14599,57,42,31638.602857142854,21265.85456682124,13631.0,9032.521870072274,26372.777142857143,17476.337759407677,12153.07142857143,7503.20631427036,25363.05,16171.309804049146,12446.9,7526.779914824569
2011-06-15,48005.93,30362,59,42,32677.958571428568,21951.026915258783,14935.42857142857,10799.493288377691,28381.755,18271.093889221982,13539.285714285714,8923.188499018275,25656.43966666667,16507.433760916825,12925.266666666666,8188.096953477033
2011-06-16,33865.0,20256,83,74,31050.91714285714,21275.17960866743,13796.714285714286,9507.3677519821,28526.140714285717,18308.503863709568,13945.0,9101.300946737116,25028.04966666667,15784.805292384106,12708.766666666666,7890.381751541373
2011-06-17,20924.47,11746,52,35,25236.379999999997,16567.200952542793,13952.42857142857,9456.143185907325,28831.270714285714,18130.126296659437,14235.785714285714,8949.330608216786,24594.75,15710.441123423514,12467.0,7801.617763267922
2011-06-18,0.0,0,0,0,25236.379999999997,16567.200952542793,13952.42857142857,9456.143185907324,28831.270714285714,18130.126296659437,14235.785714285714,8949.330608216786,23444.351000000002,16214.689793349706,11863.466666666667,8046.828772376958
2011-06-19,22269.48,15064,60,57,26653.171428571426,15682.131552840077,14754.142857142857,9246.570326857647,28646.465,18186.853772306444,14357.214285714286,8948.125022153463,23314.54433333333,16207.75555764764,11854.466666666667,8042.963357358762
2011-06-20,32608.54,16562,73,49,28241.301428571427,15635.138347473901,15512.714285714286,9128.432737227991,29737.60714285714,17912.021191139676,14866.357142857143,8848.685731244535,24401.495666666666,15674.947448877736,12406.533333333333,7764.813849638629
2011-06-21,24109.12,14171,55,45,25968.934285714284,14770.682882949703,15451.57142857143,9137.002241018738,28803.768571428573,17834.63755146917,14541.285714285714,8779.470147220449,24410.733,15674.681921200598,12457.9,7771.437400218629
2011-06-22,20864.31,15806,58,54,22091.559999999998,11137.236540080381,13372.142857142857,6434.871623391132,27384.759285714284,17601.497191127906,14153.785714285714,8578.924472473027,24086.59333333333,15643.037739515203,12379.9,7723.976800220497
2011-06-23,24564.79,14657,72,64,20762.95857142857,9994.789737704139,12572.285714285714,5747.904044498529,25906.937857142857,16837.736592313733,13184.5,7574.338983598672,23671.576,15452.19997468619,12337.5,7707.295808025889
2011-06-24,18412.61,9969,50,40,20404.121428571427,10033.042370134594,12318.42857142857,5829.145873886524,22820.250714285714,13394.981981700603,13135.42857142857,7594.179752276815,23487.75866666667,15481.82670863987,12231.433333333332,7717.6027128463265
2011-06-25,0.0,0,0,0,20404.121428571427,10033.042370134594,12318.42857142857,5829.145873886524,22820.250714285714,13394.981981700605,13135.42857142857,7594.179752276815,22384.966,15946.06039405914,11689.733333333334,7991.219828050629
2011-06-26,6884.36,3756,26,24,18206.247142857137,11176.325141866873,10703.0,6472.807273509752,22429.709285714285,13797.334795347782,12728.57142857143,7950.901910274974,21695.039333333334,16159.769562810254,11275.266666666666,8071.803801882921
2011-06-27,16180.29,9891,45,31,15859.354285714284,9197.686142737048,9750.0,5935.169247797472,22050.32785714286,13897.769720961687,12631.357142857143,7978.616494752127,22234.382333333335,15673.409746925856,11604.966666666667,7792.547224125723
2011-06-28,34199.14,21741,53,40,17300.785714285714,11264.469332405191,10831.42857142857,7387.036276639076,21634.860000000004,13397.321350563378,13141.5,8334.491399276649,23132.122333333336,15557.424663382988,12194.233333333334,7870.5711779905605
2011-06-29,21219.21,12065,42,36,17351.48571428571,11283.96329725053,10297.0,7096.7817823762525,19721.522857142856,11048.265640012618,11834.57142857143,6700.913080311609,23839.429333333333,14939.563369804273,12596.4,7526.724944237469
2011-06-30,44357.86,21940,70,55,20179.06714285714,15194.916597103305,11337.42857142857,8278.066176290713,20471.012857142858,12359.615148241357,11954.857142857143,6876.524925785273,24589.466333333334,15394.495625535637,12937.633333333333,7714.535217337456
2011-07-01,12990.93,7630,48,35,19404.541428571425,15436.22717575928,11003.285714285714,8388.972398617285,19904.33142857143,12518.083388420284,11660.857142857143,6973.446337656649,24359.822666666667,15518.055687602382,12826.8,7767.703186026519
2011-07-02,0.0,0,0,0,19404.541428571425,15436.22717575928,11003.285714285714,8388.972398617285,19904.33142857143,12518.083388420282,11660.857142857143,6973.446337656649,23298.369333333336,16067.83578671199,12340.933333333332,8103.137484878941
2011-07-03,5972.7300000000005,3091,25,24,19274.308571428566,15562.789743480529,10908.285714285714,8487.904015210665,18740.277857142857,13028.538653847072,10805.642857142857,7252.575082284704,22942.372,16336.225061990961,12188.133333333333,8236.282584345623
2011-07-04,42684.65,15682,50,30,23060.645714285707,17754.432497102338,11735.57142857143,8652.839165213249,19460.0,14088.754151078738,10742.785714285714,7202.488279205254,24365.19366666667,16126.619343221108,12710.866666666667,7927.936591717828
2011-07-05,38769.75,22078,73,58,23713.589999999997,18307.761507940693,11783.714285714286,8718.474230320498,20507.187857142857,14977.69780619488,11307.57142857143,7778.938801605396,24828.960000000003,16339.886591780867,13001.333333333334,8110.229081051045
2011-07-06,25662.41,19148,70,61,24348.332857142854,18283.874803292983,12795.57142857143,9156.576468257568,20849.909285714286,15041.258585557494,11546.285714285714,7976.3748892355525,25106.621999999996,16278.768181350808,13325.133333333333,8156.674667827647
2011-07-07,31605.510000000002,19128,76,67,22526.56857142857,16506.83764761387,12393.857142857143,8740.774306443975,21352.817857142858,15290.657649124874,11865.642857142857,8196.956448370614,24920.710333333333,16167.563992538975,13338.666666666666,8166.268942226998
2011-07-08,25448.98,12677,64,42,24306.289999999997,15970.255486360726,13114.857142857143,8486.791314125994,21855.415714285715,15302.217046581445,12059.07142857143,8180.692452018141,24411.328333333335,15890.640331472467,13053.533333333333,8029.386439965291
2011-07-09,0.0,0,0,0,24306.289999999997,15970.255486360726,13114.857142857143,8486.791314125994,21855.415714285715,15302.217046581445,12059.07142857143,8180.692452018141,22902.852000000003,15991.463162979768,12112.633333333333,7841.67076006096
2011-07-10,5953.24,4200,24,20,24303.50571428571,15973.985776677553,13273.285714285714,8276.221253573145,21788.907142857144,15374.146032108289,12090.785714285714,8146.818181904643,21047.08566666667,14503.92718684398,11897.433333333332,7970.55110664738
2011-07-11,22043.73,15090,52,43,21354.80285714285,13768.23343067629,13188.714285714286,8250.489979677723,22207.72428571429,15289.235529666315,12462.142857142857,8157.318317429399,21781.876666666667,13948.636272303513,12400.433333333332,7664.09936982646
2011-07-12,25177.86,13939,53,41,19413.104285714282,11707.045879459247,12026.0,7308.712905384505,21563.347142857143,14930.876497426098,11904.857142857143,7729.961298113385,22209.407333333333,13845.819342872412,12550.0,7648.342119205536
2011-07-13,21840.19,16255,58,49,18867.072857142855,11453.379488529095,11612.714285714286,6909.771190478206,21607.702857142856,14930.69789790634,12204.142857142857,7817.259069689225,22221.026,13845.342491280508,12716.766666666666,7673.566058041468
2011-07-14,32826.01,17507,70,61,19041.429999999997,11686.536075561562,11381.142857142857,6637.737250714623,20783.999285714286,13858.672806468354,11887.5,7474.848665820879,21981.37,13586.509943807405,12813.7,7716.410002111687
2011-07-15,13640.67,7287,40,33,17354.528571428567,11457.477974664242,10611.142857142857,6773.598192703139,20830.40928571429,13831.6293756139,11863.0,7490.422623385424,20835.86133333333,12738.927810775445,12044.533333333333,7026.0588242839585
2011-07-16,0.0,0,0,0,17354.528571428567,11457.477974664242,10611.142857142857,6773.598192703139,20830.40928571429,13831.6293756139,11863.0,7490.422623385424,19707.028,13041.412676744785,11369.333333333334,7181.310327717924
2011-07-17,17100.26,11016,51,45,18946.959999999995,10327.691059105862,11584.857142857143,6160.5480662187165,21625.23285714286,13218.287396916563,12429.07142857143,7063.813052499366,19579.554333333333,13047.790778599772,11345.0,7181.226785022922
2011-07-18,28167.14,15080,57,44,19821.732857142855,10878.360458668649,11583.42857142857,6159.600876061829,20588.26785714286,11947.461690858898,12386.07142857143,7044.293407424991,20518.459,12595.89684471593,11847.666666666666,6881.237640952679
2011-07-19,49686.97,29144,65,57,23323.034285714286,15745.173161877161,13755.57142857143,9105.324611770568,21368.06928571429,13483.034470270946,12890.785714285714,7982.747186455186,21432.375333333333,13675.702805925166,12317.0,7555.317027055184
2011-07-20,31639.98,17662,56,46,24723.00428571428,16024.544789256786,13956.57142857143,9184.87753242877,21795.038571428573,13722.013166955685,12784.642857142857,7902.625226975086,21400.09,13649.526751851454,12353.666666666666,7579.260069122971
2011-07-21,31728.24,19883,76,59,24566.179999999997,15937.161410929955,14296.0,9379.786618042039,21803.805,13728.80031362858,12838.57142857143,7951.66692455877,21654.060666666664,13772.003888237872,12544.066666666668,7697.314596364237
2011-07-22,19571.27,10262,43,34,25413.408571428565,15408.420135381037,14721.0,9071.61398723148,21383.96857142857,13698.59254320106,12666.07142857143,7981.580318403238,21610.959333333336,13776.583357188252,12359.266666666666,7682.838008019621
2011-07-23,0.0,0,0,0,25413.408571428565,15408.420135381037,14721.0,9071.61398723148,21383.96857142857,13698.59254320106,12666.07142857143,7981.580318403238,20792.132999999998,14314.48190217597,11870.7,7991.5148283491135
2011-07-24,26987.56,17655,58,53,26825.879999999997,14966.186617417548,15669.42857142857,8966.138110638718,22886.420000000002,13012.297432578614,13627.142857142857,7688.437591175959,21077.96466666667,14350.895160663977,12126.9,8051.424116266614
2011-07-25,25372.68,16067,58,49,26426.671428571422,14961.716092926945,15810.42857142857,8963.084157757756,23124.202142857142,13026.12255799751,13696.92857142857,7707.148105335942,21923.720666666668,13803.051204937577,12662.466666666667,7745.510854385393
2011-07-26,21254.57,13702,51,43,22364.899999999994,10903.676171073452,13604.42857142857,6765.322826915322,22843.967142857146,13020.743409681343,13680.0,7706.835776913161,22402.72766666667,13509.36382354321,12994.0,7561.821674337633
2011-07-27,25132.82,13947,48,39,21435.305714285707,10238.214180457951,13073.714285714286,6535.791503056778,23079.155000000002,13030.950607289216,13515.142857142857,7672.1238846293345,22701.145333333334,13465.982040463516,13129.2,7540.658740089118
2011-07-28,55710.82,30242,80,68,24861.388571428568,16409.480261735363,14553.57142857143,9030.99519907495,24713.78428571429,15541.235363584141,14424.785714285714,8846.850062450107,23418.201333333334,14622.440428114418,13412.566666666668,8019.932963359561
2011-07-29,18476.88,11555,64,57,24705.047142857136,16473.371196492397,14738.285714285714,8941.366929694199,25059.227857142858,15328.466312894978,14729.642857142857,8653.386990138591,23326.790333333334,14645.215262714873,13395.566666666668,8023.427690781232
2011-07-30,0.0,0,0,0,24705.047142857136,16473.371196492397,14738.285714285714,8941.366929694199,25059.227857142858,15328.466312894978,14729.642857142857,8653.386990138591,21848.195000000003,14687.824542310074,12664.233333333334,8215.365707155008
2011-07-31,32806.82,19364,42,37,25536.369999999995,16752.228339838897,14982.42857142857,9056.86687652237,26181.125,15275.83134699824,15325.92857142857,8665.416288675626,22508.724666666665,14721.301525081797,13055.366666666667,8246.689172582841
2011-08-01,20857.7,11661,39,34,24891.372857142855,16846.235659900165,14353.0,9121.79949352103,25659.022142857142,15327.555934649276,15081.714285714286,8720.881063715606,23203.981333333333,14101.071835676907,13444.066666666668,7876.629805878288
2011-08-02,26111.5,15703,44,39,25585.219999999998,16771.3363792355,14638.857142857143,9129.348779779291,23975.059999999998,13692.513061167052,14121.642857142857,7738.18086957979,23875.273666666664,13726.874246645599,13864.466666666667,7637.954956180571
2011-08-03,27800.14,16489,64,59,25966.26571428571,16789.635581039176,15002.0,9147.780313642601,23700.785714285714,13565.031260049998,14037.857142857143,7703.169835625103,23379.123333333333,13285.475870418915,13891.366666666667,7645.9936792857625
2011-08-04,64709.89,41120,82,76,27251.847142857143,19562.345009119566,16556.0,12483.851035103991,26056.617857142857,17390.84270734862,15554.785714285714,10519.09065372666,24243.794666666665,15048.821001616467,14526.1,9016.586778132061
2011-08-05,20887.920000000002,12728,55,47,27596.281428571423,19402.66789652089,16723.571428571428,12413.206956801345,26150.664285714283,17356.599732162926,15730.92857142857,10444.023889024113,24084.645000000004,15058.544326136707,14312.1,8979.2166172011
2011-08-06,0.0,0,0,0,27596.281428571423,19402.66789652089,16723.571428571428,12413.206956801345,26150.664285714283,17356.599732162926,15730.92857142857,10444.023889024113,23031.128000000004,15609.725893674185,13674.5,9298.889257918612
2011-08-07,7543.86,5175,30,28,23987.28714285714,20585.420179018907,14696.57142857143,13052.220613841211,24761.82857142857,18048.607173461773,14839.5,10793.907838363168,22434.290666666664,15854.473696426523,13424.433333333332,9426.633939346348
2011-08-08,22798.53,13329,39,37,24264.548571428568,20549.281634816725,14934.857142857143,13002.697635857117,24577.960714285717,18055.016285900005,14643.92857142857,10794.760776658075,23194.241666666665,15277.970681764897,13868.733333333334,9079.824200536228
2011-08-09,27338.91,16254,40,37,24439.892857142848,20572.89115772806,15013.57142857143,13009.788607777149,25012.556428571428,18042.088948481025,14826.214285714286,10799.177640903086,23907.09733333333,14940.983323490174,14270.533333333333,8902.178759790439
2011-08-10,28056.26,14402,49,42,24476.481428571424,20580.089823711878,14715.42857142857,12994.245545075511,25221.37357142857,18060.496331964445,14858.714285714286,10797.012559952922,24107.515,14955.445200596956,14247.6,8900.880997077627
2011-08-11,64974.62,39217,67,57,24514.299999999996,20666.40846751482,14443.57142857143,12353.884474894854,25883.07357142857,19384.657419384566,15499.785714285714,11982.064257615515,25434.073666666667,16715.135397217866,15090.2,9999.346966263538
2011-08-12,20454.26,11965,50,40,24452.348571428567,20679.736703343588,14334.57142857143,12374.892145754166,26024.315,19333.6798361137,15529.07142857143,11972.178000323478,25387.876,16727.32155598827,14947.2,10012.78131259206
2011-08-13,0.0,0,0,0,24452.348571428567,20679.736703343588,14334.57142857143,12374.892145754166,26024.315,19333.6798361137,15529.07142857143,11972.178000323478,24293.675666666666,17288.22150960598,14363.633333333333,10362.511360114662
2011-08-14,5701.87,3172,25,21,24189.20714285714,20940.82065299397,14048.42857142857,12642.25613906453,24088.24714285714,19949.566531454493,14372.5,12349.378469256015,24029.049,17516.163349419257,14226.466666666667,10485.913515639491
2011-08-15,17077.95,10166,48,46,23371.981428571424,21115.037326846385,13596.57142857143,12728.487025266651,23818.265000000003,20022.0936208221,14265.714285714286,12381.051579723799,24598.314000000002,16977.534931622362,14565.333333333334,10169.811992068619
2011-08-16,19141.08,11179,51,43,22200.862857142853,21085.667255009008,12871.57142857143,12696.388211576086,23320.37785714286,20047.33183618829,13942.57142857143,12399.676836448303,24666.341333333334,16950.522152348738,14570.766666666666,10167.89369461823
2011-08-17,51866.56,25624,54,45,25602.33428571428,23917.95015481462,14474.714285714286,13598.29275698837,25039.407857142858,21444.179821568996,14595.07142857143,12778.547831690976,25456.322,17656.843995420048,14922.233333333334,10366.398948071332
2011-08-18,53928.7,34019,69,64,24024.34571428571,21083.90307928611,13732.142857142857,12079.044601134272,24269.32285714286,20058.81475374294,14087.857142857143,11743.745103455967,25597.713,17873.224358884818,15084.733333333334,10631.832893958463
